date,location,sumConfirmed,cumulative_persons_fully_vaccinated
"2022-03-01 00:00:00",Nepal,70,17547281
"2022-03-01 00:00:00","New Zealand",22295,3964667
"2022-03-01 00:00:00",Norway,12468,4023918
"2022-03-01 00:00:00",Pakistan,765,99049978
"2022-03-01 00:00:00",Peru,1461,24896346
"2022-03-01 00:00:00",Qatar,291,0
"2022-03-01 00:00:00","Saint Vincent and the Grenadines",2,29152
"2022-03-01 00:00:00",Senegal,13,1031849
"2022-03-01 00:00:00",Serbia,2846,3263979
"2022-03-01 00:00:00",Slovakia,11462,2537139
"2022-03-01 00:00:00",Slovenia,1836,1218125
"2022-03-01 00:00:00","South Africa",1995,17301807
"2022-03-01 00:00:00","Sri Lanka",711,14180650
"2022-03-01 00:00:00",Switzerland,44868,5948486
"2022-03-01 00:00:00",Thailand,20420,49702406
"2022-03-01 00:00:00","Trinidad and Tobago",378,703141
"2022-03-01 00:00:00",Turkey,59885,52821088
"2022-03-01 00:00:00","United Arab Emirates",519,9485085
"2022-03-01 00:00:00","United Kingdom",89576,49029528
"2022-03-01 00:00:00","United States",42503,215677777
"2022-03-01 00:00:00",Uruguay,1938,2743637
"2022-03-01 00:00:00","Viet Nam",151852,77071397
"2022-03-01 00:00:00",Zambia,453,1917408
"2022-03-01 00:00:00",Zimbabwe,632,3399915
"2022-03-02 00:00:00",Argentina,15983,15644324
"2022-03-02 00:00:00",Australia,51991,20490408
"2022-03-02 00:00:00",Austria,63262,0
"2022-03-02 00:00:00",Barbados,158,149692
"2022-03-02 00:00:00",Belgium,7581,8667080
"2022-03-02 00:00:00",Bolivia,425,5616868
"2022-03-02 00:00:00",Brazil,30995,150001770
"2022-03-02 00:00:00",Bulgaria,1104,2047186
"2022-03-02 00:00:00",Cambodia,368,13857235
"2022-03-02 00:00:00",Canada,141,30931126
"2022-03-02 00:00:00",Chile,40800,17259247
"2022-03-02 00:00:00","Czech Republic",8970,6440604
"2022-03-02 00:00:00",Denmark,14466,4766957
"2022-03-02 00:00:00",Ecuador,569,13573417
"2022-03-02 00:00:00",Estonia,7079,835111
"2022-03-02 00:00:00",Finland,1116,4225745
"2022-03-02 00:00:00",France,171695,53353296
"2022-03-02 00:00:00",Georgia,1365,1247917
"2022-03-02 00:00:00",Gibraltar,47,40922
"2022-03-02 00:00:00",Guatemala,3209,5675354
"2022-03-02 00:00:00",Hungary,3064,6171552
"2022-03-02 00:00:00",India,21667,793112322
"2022-03-02 00:00:00",Indonesia,40920,144506997
"2022-03-02 00:00:00",Ireland,4043,3992497
"2022-03-02 00:00:00",Israel,6814,6129965
"2022-03-02 00:00:00",Italy,72858,46022419
"2022-03-02 00:00:00",Jamaica,29,653787
"2022-03-02 00:00:00",Japan,71790,100407470
"2022-03-02 00:00:00",Latvia,7676,1299369
"2022-03-02 00:00:00",Liechtenstein,235,26184
"2022-03-02 00:00:00",Lithuania,6112,1870463
"2022-03-02 00:00:00",Luxembourg,845,0
"2022-03-02 00:00:00",Malaysia,55000,25777693
"2022-03-02 00:00:00",Maldives,298,371170
"2022-03-02 00:00:00",Malta,98,463424
"2022-03-02 00:00:00",Mexico,3139,78987826
"2022-03-02 00:00:00",Mongolia,774,2173057
"2022-03-02 00:00:00",Norway,11102,4024434
"2022-03-02 00:00:00",Pakistan,768,99292129
"2022-03-02 00:00:00",Paraguay,389,0
"2022-03-02 00:00:00",Peru,1883,24962480
"2022-03-02 00:00:00",Poland,12483,19519694
"2022-03-02 00:00:00",Qatar,181,0
"2022-03-02 00:00:00",Romania,6832,8064452
"2022-03-02 00:00:00","Saint Lucia",17,51912
"2022-03-02 00:00:00",Slovakia,11029,2537801
"2022-03-02 00:00:00",Slovenia,1823,1218248
"2022-03-02 00:00:00","Sri Lanka",583,14187343
"2022-03-02 00:00:00",Switzerland,49664,5948981
"2022-03-02 00:00:00",Thailand,22197,49722040
"2022-03-02 00:00:00","Trinidad and Tobago",546,703345
"2022-03-02 00:00:00",Tunisia,1236,6333248
"2022-03-02 00:00:00",Turkey,56780,52832010
"2022-03-02 00:00:00","United Arab Emirates",502,0
"2022-03-02 00:00:00","United Kingdom",92348,49043938
"2022-03-02 00:00:00","United States",52846,215677777
"2022-03-02 00:00:00",Uruguay,2468,2752428
"2022-03-03 00:00:00",Argentina,14593,15657189
"2022-03-03 00:00:00",Australia,62875,20497591
"2022-03-03 00:00:00",Austria,63640,0
"2022-03-03 00:00:00",Barbados,162,149796
"2022-03-03 00:00:00",Belgium,7166,8668347
"2022-03-03 00:00:00",Bolivia,0,5621169
"2022-03-03 00:00:00",Bulgaria,2125,2047267
"2022-03-03 00:00:00",Cambodia,366,13860852
"2022-03-03 00:00:00",Canada,0,30935002
"2022-03-03 00:00:00",Chile,46790,17267189
"2022-03-03 00:00:00",Croatia,1351,2231430
"2022-03-03 00:00:00","Czech Republic",8082,6441534
"2022-03-03 00:00:00",Denmark,19178,4767229
"2022-03-03 00:00:00","Dominican Republic",156,5862255
"2022-03-03 00:00:00",Ecuador,2356,13583056
"2022-03-03 00:00:00",Estonia,6599,835321
"2022-03-03 00:00:00",Ethiopia,45,0
"2022-03-03 00:00:00",Finland,6030,4228053
"2022-03-03 00:00:00",France,165275,53359502
"2022-03-03 00:00:00",Georgia,3033,1247996
"2022-03-03 00:00:00",Greece,16050,7545476
"2022-03-03 00:00:00",Hungary,0,6173237
"2022-03-03 00:00:00",India,20979,795778169
"2022-03-03 00:00:00",Indonesia,37259,146204141
"2022-03-03 00:00:00",Ireland,3995,3993772
"2022-03-03 00:00:00",Israel,6060,6130334
"2022-03-03 00:00:00",Italy,83000,46044385
"2022-03-03 00:00:00",Jamaica,34,653913
"2022-03-03 00:00:00",Japan,60975,100414936
"2022-03-03 00:00:00",Kenya,32,7726896
"2022-03-03 00:00:00",Latvia,7754,1299547
"2022-03-03 00:00:00",Liechtenstein,207,26184
"2022-03-03 00:00:00",Lithuania,5639,1870593
"2022-03-03 00:00:00",Luxembourg,654,0
"2022-03-03 00:00:00",Malaysia,64934,25779345
"2022-03-03 00:00:00",Maldives,323,371198
"2022-03-03 00:00:00",Malta,121,463527
"2022-03-03 00:00:00",Mexico,3201,79014513
"2022-03-03 00:00:00",Mongolia,628,2173135
"2022-03-03 00:00:00",Norway,8896,4024973
"2022-03-03 00:00:00",Peru,1880,25030034
"2022-03-03 00:00:00",Qatar,156,2575934
"2022-03-03 00:00:00",Slovakia,9925,2538167
"2022-03-03 00:00:00",Slovenia,1862,1218390
"2022-03-03 00:00:00","Sri Lanka",639,14190304
"2022-03-03 00:00:00",Switzerland,49222,5949216
"2022-03-03 00:00:00",Thailand,23618,49741639
"2022-03-03 00:00:00","Trinidad and Tobago",285,703563
"2022-03-03 00:00:00",Tunisia,1501,6334308
"2022-03-03 00:00:00",Turkey,49424,52841206
"2022-03-03 00:00:00","United Kingdom",87522,49061567
"2022-03-03 00:00:00","United States",51643,215775839
"2022-03-03 00:00:00",Unknown,7,98219
"2022-03-03 00:00:00",Uruguay,2182,2762042
"2022-03-03 00:00:00",Zambia,219,0
"2022-03-03 00:00:00",Zimbabwe,633,3406482
"2022-03-04 00:00:00",Argentina,13491,15670288
"2022-03-04 00:00:00",Australia,53064,20505135
"2022-03-04 00:00:00",Austria,62910,0
"2022-03-04 00:00:00",Belgium,6930,8669423
"2022-03-04 00:00:00",Bolivia,351,5647597
"2022-03-04 00:00:00",Bulgaria,1388,0
"2022-03-04 00:00:00",Canada,101,30953766
"2022-03-04 00:00:00",Chile,46264,17277034
"2022-03-04 00:00:00",Colombia,1351,33706581
"2022-03-04 00:00:00",Croatia,1524,0
"2022-03-04 00:00:00","Czech Republic",8258,6442724
"2022-03-04 00:00:00",Denmark,15735,4767508
"2022-03-04 00:00:00",Ecuador,2304,13592871
"2022-03-04 00:00:00",Estonia,6073,835574
"2022-03-04 00:00:00",Ethiopia,35,0
"2022-03-04 00:00:00",Finland,7185,4231437
"2022-03-04 00:00:00",France,155113,53367879
"2022-03-04 00:00:00",Greece,12997,7548112
"2022-03-04 00:00:00",Guatemala,2485,5716727
"2022-03-04 00:00:00",Haiti,30,105573
"2022-03-04 00:00:00",India,19822,797997103
"2022-03-04 00:00:00",Indonesia,26347,146554884
"2022-03-04 00:00:00",Ireland,3854,3995280
"2022-03-04 00:00:00",Israel,4676,6130501
"2022-03-04 00:00:00",Italy,76190,46066947
"2022-03-04 00:00:00",Jamaica,0,655336
"2022-03-04 00:00:00",Japan,55580,100422074
"2022-03-04 00:00:00",Kenya,14,7752059
"2022-03-04 00:00:00",Latvia,3992,1299806
"2022-03-04 00:00:00",Liechtenstein,161,26184
"2022-03-04 00:00:00",Lithuania,3838,1870813
"2022-03-04 00:00:00",Luxembourg,901,0
"2022-03-04 00:00:00",Malaysia,66418,25781136
"2022-03-04 00:00:00",Malta,99,463636
"2022-03-04 00:00:00",Mexico,2729,79050604
"2022-03-04 00:00:00",Mongolia,248,2173241
"2022-03-04 00:00:00",Nepal,54,17681043
"2022-03-04 00:00:00",Netherlands,67297,11887181
"2022-03-04 00:00:00","New Zealand",18889,3967767
"2022-03-04 00:00:00",Norway,8291,4025202
"2022-03-04 00:00:00",Paraguay,360,3217516
"2022-03-04 00:00:00",Peru,2020,25107788
"2022-03-04 00:00:00",Portugal,15157,8807769
"2022-03-04 00:00:00",Qatar,163,0
"2022-03-04 00:00:00","Russian Federation",86769,72040839
"2022-03-04 00:00:00",Slovakia,6186,2538705
"2022-03-04 00:00:00",Slovenia,1836,1218519
"2022-03-04 00:00:00","South Africa",1735,17387125
"2022-03-04 00:00:00","Sri Lanka",508,14197139
"2022-03-04 00:00:00",Switzerland,47202,5949687
"2022-03-04 00:00:00",Thailand,23834,49773433
"2022-03-04 00:00:00",Togo,6,1145453
"2022-03-04 00:00:00","Trinidad and Tobago",987,703764
"2022-03-04 00:00:00",Tunisia,1912,6335224
"2022-03-04 00:00:00",Turkey,38283,52851442
"2022-03-04 00:00:00","United Arab Emirates",558,9504727
"2022-03-04 00:00:00","United Kingdom",82814,49078128
"2022-03-04 00:00:00","United States",43156,215987252
"2022-03-04 00:00:00",Uruguay,2191,2769060
"2022-03-05 00:00:00",Argentina,5836,15675193
"2022-03-05 00:00:00",Australia,49432,20513850
"2022-03-05 00:00:00",Austria,55054,0
"2022-03-05 00:00:00",Belgium,4178,8673702
"2022-03-05 00:00:00",Bolivia,547,5652782
"2022-03-05 00:00:00",Bulgaria,515,0
"2022-03-05 00:00:00",Cambodia,330,13865297
"2022-03-05 00:00:00",Canada,0,30961200
"2022-03-05 00:00:00",Chile,41006,17278049
"2022-03-05 00:00:00","Cote d'Ivoire",10,4006643
"2022-03-05 00:00:00",Croatia,875,0
"2022-03-05 00:00:00","Czech Republic",4564,6442815
"2022-03-05 00:00:00",Denmark,10827,4767726
"2022-03-05 00:00:00",Ecuador,2180,13595355
"2022-03-05 00:00:00",Estonia,3255,835640
"2022-03-05 00:00:00",Ethiopia,36,0
"2022-03-05 00:00:00",France,132384,53374993
"2022-03-05 00:00:00",Germany,79372,62771144
"2022-03-05 00:00:00",Greece,9213,7551492
"2022-03-05 00:00:00",India,17727,800304849
"2022-03-05 00:00:00",Indonesia,30156,147280509
"2022-03-05 00:00:00",Ireland,1254,3998621
"2022-03-05 00:00:00",Israel,7758,6130526
"2022-03-05 00:00:00",Italy,79926,46090029
"2022-03-05 00:00:00",Jamaica,37,656299
"2022-03-05 00:00:00",Japan,59985,100441326
"2022-03-05 00:00:00",Latvia,2594,1299878
"2022-03-05 00:00:00",Liechtenstein,140,26184
"2022-03-05 00:00:00",Lithuania,2652,1870828
"2022-03-05 00:00:00",Luxembourg,680,0
"2022-03-05 00:00:00",Malaysia,66812,25782386
"2022-03-05 00:00:00",Maldives,488,371224
"2022-03-05 00:00:00",Malta,72,463875
"2022-03-05 00:00:00",Mozambique,5,11476420
"2022-03-05 00:00:00",Myanmar,1173,21277241
"2022-03-05 00:00:00",Nepal,66,17843980
"2022-03-05 00:00:00","New Zealand",15256,3968896
"2022-03-05 00:00:00",Norway,3722,4025236
"2022-03-05 00:00:00",Pakistan,755,100163961
"2022-03-05 00:00:00",Peru,1436,25187462
"2022-03-05 00:00:00",Qatar,170,0
"2022-03-05 00:00:00",Slovakia,3419,2289303
"2022-03-05 00:00:00",Slovenia,939,1218530
"2022-03-05 00:00:00","South Africa",1147,17396062
"2022-03-05 00:00:00","Sri Lanka",662,14205539
"2022-03-05 00:00:00",Switzerland,35310,5949909
"2022-03-05 00:00:00",Thailand,22818,49778903
"2022-03-05 00:00:00","Trinidad and Tobago",437,704001
"2022-03-05 00:00:00",Tunisia,637,6336058
"2022-03-05 00:00:00",Turkey,32389,52855894
"2022-03-05 00:00:00","United Kingdom",77506,49096936
"2022-03-05 00:00:00","United States",14890,216079408
"2022-03-05 00:00:00",Uruguay,1929,2769062
"2022-03-05 00:00:00","Viet Nam",202180,77419867
"2022-03-05 00:00:00",Zambia,77,1983053
"2022-03-05 00:00:00",Zimbabwe,190,3410340
"2022-03-06 00:00:00",Argentina,3931,15677820
"2022-03-06 00:00:00",Australia,42395,20520964
"2022-03-06 00:00:00",Austria,52960,0
"2022-03-06 00:00:00",Bahrain,1699,1212914
"2022-03-06 00:00:00",Bangladesh,446,86332008
"2022-03-06 00:00:00",Barbados,111,150017
"2022-03-06 00:00:00",Belarus,1205,5107020
"2022-03-06 00:00:00",Belgium,3529,8673783
"2022-03-06 00:00:00",Bolivia,326,5653701
"2022-03-06 00:00:00",Bulgaria,2462,0
"2022-03-06 00:00:00","Burkina Faso",0,1152574
"2022-03-06 00:00:00",Cambodia,306,13866433
"2022-03-06 00:00:00",Canada,0,30924181
"2022-03-06 00:00:00",Chile,38706,17278113
"2022-03-06 00:00:00",Croatia,157,2232194
"2022-03-06 00:00:00","Czech Republic",2575,6442833
"2022-03-06 00:00:00",Denmark,12225,4767903
"2022-03-06 00:00:00",Ecuador,875,13596989
"2022-03-06 00:00:00",Estonia,2764,835699
"2022-03-06 00:00:00",Ethiopia,41,18060829
"2022-03-06 00:00:00",Finland,0,4235949
"2022-03-06 00:00:00",France,71000,53376010
"2022-03-06 00:00:00",Georgia,2783,1248841
"2022-03-06 00:00:00",Greece,8639,7551983
"2022-03-06 00:00:00",Hungary,1387,6175674
"2022-03-06 00:00:00",India,14997,801141086
"2022-03-06 00:00:00",Indonesia,24867,147858311
"2022-03-06 00:00:00",Ireland,2383,4000536
"2022-03-06 00:00:00",Israel,7396,6130784
"2022-03-06 00:00:00",Italy,70114,46099248
"2022-03-06 00:00:00",Jamaica,34,656777
"2022-03-06 00:00:00",Japan,45923,100448249
"2022-03-06 00:00:00",Kenya,19,7761412
"2022-03-06 00:00:00",Kuwait,610,3277287
"2022-03-06 00:00:00",Latvia,8158,1299893
"2022-03-06 00:00:00",Liechtenstein,127,26184
"2022-03-06 00:00:00",Lithuania,5809,1870835
"2022-03-06 00:00:00",Malaysia,54870,25783514
"2022-03-06 00:00:00",Maldives,273,371261
"2022-03-06 00:00:00",Malta,159,464006
"2022-03-06 00:00:00",Mexico,891,79110688
"2022-03-06 00:00:00",Morocco,52,23308809
"2022-03-06 00:00:00","New Zealand",17493,3969412
"2022-03-06 00:00:00",Nigeria,20,8464214
"2022-03-06 00:00:00",Norway,3397,4025242
"2022-03-06 00:00:00",Peru,1609,25231155
"2022-03-06 00:00:00",Qatar,165,0
"2022-03-06 00:00:00",Serbia,2231,3265654
"2022-03-06 00:00:00",Slovakia,9819,1720593
"2022-03-06 00:00:00",Slovenia,746,1218531
"2022-03-06 00:00:00","South Africa",801,17398184
"2022-03-06 00:00:00","Sri Lanka",2859,14208755
"2022-03-06 00:00:00",Suriname,24,236131
"2022-03-06 00:00:00",Sweden,326,7591219
"2022-03-06 00:00:00",Switzerland,28760,5949929
"2022-03-06 00:00:00",Thailand,21881,49781999
"2022-03-06 00:00:00","Trinidad and Tobago",0,704140
"2022-03-06 00:00:00",Turkey,27671,52858604
"2022-03-06 00:00:00","United Kingdom",98046,49106830
"2022-03-06 00:00:00","United States",7163,216147515
"2022-03-06 00:00:00",Unknown,0,98268
"2022-03-06 00:00:00",Uruguay,1205,2769062
"2022-03-06 00:00:00","Viet Nam",147358,77454922
"2022-03-06 00:00:00",Zimbabwe,501,3410960
"2022-03-07 00:00:00",Albania,87,1204250
"2022-03-07 00:00:00",Argentina,13377,15689045
"2022-03-07 00:00:00",Australia,45382,20524493
"2022-03-07 00:00:00",Austria,68068,0
"2022-03-07 00:00:00",Azerbaijan,276,4795324
"2022-03-07 00:00:00",Bangladesh,323,87310746
"2022-03-07 00:00:00",Belgium,12341,8674066
"2022-03-07 00:00:00",Bolivia,230,5660552
"2022-03-07 00:00:00",Bulgaria,2180,0
"2022-03-07 00:00:00",Canada,108,30985283
"2022-03-07 00:00:00",Chile,27640,17285550
"2022-03-07 00:00:00","Costa Rica",820,3859818
"2022-03-07 00:00:00",Croatia,1016,2232474
"2022-03-07 00:00:00","Czech Republic",10475,6443360
"2022-03-07 00:00:00",Denmark,15475,4768142
"2022-03-07 00:00:00","Dominican Republic",0,5864471
"2022-03-07 00:00:00",Ecuador,388,13605769
"2022-03-07 00:00:00",Estonia,6598,835858
"2022-03-07 00:00:00",Finland,22369,4237004
"2022-03-07 00:00:00",France,190766,53379836
"2022-03-07 00:00:00",Georgia,865,1249476
"2022-03-07 00:00:00",Greece,21057,7552026
"2022-03-07 00:00:00",Hungary,2632,6176191
"2022-03-07 00:00:00",India,14924,802358408
"2022-03-07 00:00:00",Indonesia,21380,148021351
"2022-03-07 00:00:00",Ireland,4355,4000661
"2022-03-07 00:00:00",Israel,6616,6131043
"2022-03-07 00:00:00",Italy,44166,46114707
"2022-03-07 00:00:00",Jamaica,15,656984
"2022-03-07 00:00:00",Japan,22389,100456231
"2022-03-07 00:00:00",Latvia,7547,1299995
"2022-03-07 00:00:00",Liechtenstein,200,26186
"2022-03-07 00:00:00",Lithuania,7406,1870960
"2022-03-07 00:00:00",Luxembourg,779,0
"2022-03-07 00:00:00",Malaysia,53712,25785497
"2022-03-07 00:00:00",Maldives,329,371291
"2022-03-07 00:00:00",Malta,138,464183
"2022-03-07 00:00:00",Mongolia,350,2173300
"2022-03-07 00:00:00","New Zealand",23937,3970318
"2022-03-07 00:00:00",Norway,11621,4025451
"2022-03-07 00:00:00",Pakistan,378,100463513
"2022-03-07 00:00:00",Peru,489,25287394
"2022-03-07 00:00:00",Qatar,146,0
"2022-03-07 00:00:00","Russian Federation",66576,72124064
"2022-03-07 00:00:00","Saint Vincent and the Grenadines",0,29396
"2022-03-07 00:00:00",Slovakia,11712,2539052
"2022-03-07 00:00:00",Slovenia,3141,1218587
"2022-03-07 00:00:00","South Africa",1436,17423434
"2022-03-07 00:00:00","Sri Lanka",675,14215095
"2022-03-07 00:00:00",Switzerland,69782,5950209
"2022-03-07 00:00:00",Thailand,21162,49797368
"2022-03-07 00:00:00","Trinidad and Tobago",132,704144
"2022-03-07 00:00:00",Turkey,34343,52866807
"2022-03-07 00:00:00","United Kingdom",137042,49120352
"2022-03-07 00:00:00","United States",55496,216204455
"2022-03-07 00:00:00",Uruguay,1508,2775249
"2022-03-07 00:00:00","Viet Nam",194815,77489877
"2022-03-08 00:00:00",Argentina,10274,15697259
"2022-03-08 00:00:00",Australia,60059,20543714
"2022-03-08 00:00:00",Austria,101948,0
"2022-03-08 00:00:00",Bangladesh,327,87795353
"2022-03-08 00:00:00",Barbados,156,150127
"2022-03-08 00:00:00",Belgium,9122,8674873
"2022-03-08 00:00:00",Bolivia,661,5666928
"2022-03-08 00:00:00",Cambodia,198,13870644
"2022-03-08 00:00:00",Canada,7,30991141
"2022-03-08 00:00:00",Chile,21630,17291924
"2022-03-08 00:00:00","Czech Republic",10494,6443879
"2022-03-08 00:00:00",Denmark,16958,4768333
"2022-03-08 00:00:00","Dominican Republic",217,5865672
"2022-03-08 00:00:00",Ecuador,1797,13614537
"2022-03-08 00:00:00",Estonia,5707,836011
"2022-03-08 00:00:00",Finland,0,4237644
"2022-03-08 00:00:00",France,216606,53384151
"2022-03-08 00:00:00",Hungary,2377,6176649
"2022-03-08 00:00:00",Iceland,2781,289700
"2022-03-08 00:00:00",India,15971,804228336
"2022-03-08 00:00:00",Indonesia,30148,148587718
"2022-03-08 00:00:00",Ireland,1698,4001154
"2022-03-08 00:00:00",Israel,6950,6131306
"2022-03-08 00:00:00",Italy,120382,46129711
"2022-03-08 00:00:00",Jamaica,18,657970
"2022-03-08 00:00:00",Japan,65236,100464511
"2022-03-08 00:00:00",Latvia,7066,1300146
"2022-03-08 00:00:00",Liechtenstein,181,26186
"2022-03-08 00:00:00",Lithuania,6948,1871055
"2022-03-08 00:00:00",Luxembourg,1082,0
"2022-03-08 00:00:00",Malaysia,62980,25787636
"2022-03-08 00:00:00",Maldives,325,371327
"2022-03-08 00:00:00",Malta,153,464283
"2022-03-08 00:00:00",Mexico,2410,79157987
"2022-03-08 00:00:00","New Zealand",22496,3971259
"2022-03-08 00:00:00",Norway,7558,4025729
"2022-03-08 00:00:00",Pakistan,758,100912956
"2022-03-08 00:00:00",Peru,901,25340241
"2022-03-08 00:00:00",Qatar,130,0
"2022-03-08 00:00:00","Saint Vincent and the Grenadines",0,29431
"2022-03-08 00:00:00",Slovakia,12066,2539279
"2022-03-08 00:00:00",Slovenia,2182,1218740
"2022-03-08 00:00:00","Sri Lanka",580,14221829
"2022-03-08 00:00:00",Switzerland,61546,5950431
"2022-03-08 00:00:00",Thailand,18943,49814033
"2022-03-08 00:00:00","Trinidad and Tobago",432,704504
"2022-03-08 00:00:00",Tunisia,540,6338109
"2022-03-08 00:00:00",Turkey,37407,52874017
"2022-03-08 00:00:00","United Kingdom",140214,49135007
"2022-03-08 00:00:00","United States",31080,216273632
"2022-03-08 00:00:00",Uruguay,1752,2781412
"2022-03-08 00:00:00",Zambia,482,2007025
"2022-03-09 00:00:00",Argentina,10887,15706062
"2022-03-09 00:00:00",Australia,64013,20568346
"2022-03-09 00:00:00",Austria,99822,0
"2022-03-09 00:00:00",Azerbaijan,270,4796500
"2022-03-09 00:00:00",Bahamas,3,155124
"2022-03-09 00:00:00",Bangladesh,257,88169891
"2022-03-09 00:00:00",Barbados,175,150220
"2022-03-09 00:00:00",Belgium,9407,8684691
"2022-03-09 00:00:00",Bolivia,429,5674108
"2022-03-09 00:00:00",Bulgaria,1693,0
"2022-03-09 00:00:00",Canada,30,31000564
"2022-03-09 00:00:00",Chile,32682,17298270
"2022-03-09 00:00:00",Colombia,739,33973503
"2022-03-09 00:00:00","Czech Republic",9091,6444470
"2022-03-09 00:00:00",Denmark,14309,4768557
"2022-03-09 00:00:00","Dominican Republic",81,5866945
"2022-03-09 00:00:00",Ecuador,1837,13622625
"2022-03-09 00:00:00",Estonia,4917,836167
"2022-03-09 00:00:00",Ethiopia,39,19099431
"2022-03-09 00:00:00",Finland,8910,4239876
"2022-03-09 00:00:00",France,207148,53392870
"2022-03-09 00:00:00",Gibraltar,28,40958
"2022-03-09 00:00:00",Guatemala,2592,5747658
"2022-03-09 00:00:00",Haiti,8,107268
"2022-03-09 00:00:00",Hungary,2068,6177402
"2022-03-09 00:00:00",India,15099,805886615
"2022-03-09 00:00:00",Indonesia,26336,148989922
"2022-03-09 00:00:00",Ireland,4057,4001500
"2022-03-09 00:00:00",Israel,5722,6131518
"2022-03-09 00:00:00",Italy,96966,46143151
"2022-03-09 00:00:00",Jamaica,27,659258
"2022-03-09 00:00:00",Japan,63318,100472825
"2022-03-09 00:00:00",Latvia,6232,1300366
"2022-03-09 00:00:00",Liechtenstein,190,26186
"2022-03-09 00:00:00",Lithuania,6303,1871150
"2022-03-09 00:00:00",Luxembourg,1174,0
"2022-03-09 00:00:00",Malaysia,60492,25789610
"2022-03-09 00:00:00",Maldives,172,371359
"2022-03-09 00:00:00",Malta,139,464377
"2022-03-09 00:00:00",Mexico,2380,79199042
"2022-03-09 00:00:00","New Zealand",21046,3972212
"2022-03-09 00:00:00",Norway,7188,4026196
"2022-03-09 00:00:00",Pakistan,639,101379429
"2022-03-09 00:00:00",Peru,1065,25395606
"2022-03-09 00:00:00",Poland,11637,19562062
"2022-03-09 00:00:00",Qatar,127,0
"2022-03-09 00:00:00",Romania,4176,8073606
"2022-03-09 00:00:00","Saint Lucia",11,52121
"2022-03-09 00:00:00",Senegal,7,1035675
"2022-03-09 00:00:00",Serbia,2139,3266511
"2022-03-09 00:00:00",Slovakia,9923,2539906
"2022-03-09 00:00:00",Slovenia,2305,1218869
"2022-03-09 00:00:00","South Africa",1868,17448183
"2022-03-09 00:00:00","Sri Lanka",467,14230593
"2022-03-09 00:00:00",Switzerland,61878,5950858
"2022-03-09 00:00:00",Thailand,22073,49832389
"2022-03-09 00:00:00","Trinidad and Tobago",414,704855
"2022-03-09 00:00:00",Turkey,33243,52880970
"2022-03-09 00:00:00",Uganda,12,2985472
"2022-03-09 00:00:00","United Kingdom",147058,49150338
"2022-03-09 00:00:00","United States",45964,216355844
"2022-03-09 00:00:00",Unknown,7,98287
"2022-03-09 00:00:00",Uruguay,1530,2789869
"2022-03-09 00:00:00",Zambia,209,2013903
"2022-03-09 00:00:00",Zimbabwe,499,3417692
"2022-03-10 00:00:00",Argentina,10644,15715301
"2022-03-10 00:00:00",Australia,73058,20596172
"2022-03-10 00:00:00",Austria,98590,0
"2022-03-10 00:00:00",Bangladesh,198,88604615
"2022-03-10 00:00:00",Barbados,128,150255
"2022-03-10 00:00:00",Belgium,8669,8685461
"2022-03-10 00:00:00",Bolivia,354,5682300
"2022-03-10 00:00:00",Brazil,56635,152016244
"2022-03-10 00:00:00",Cambodia,237,13875878
"2022-03-10 00:00:00",Canada,0,31004214
"2022-03-10 00:00:00",Chile,37990,17304113
"2022-03-10 00:00:00",Croatia,1538,2233767
"2022-03-10 00:00:00","Czech Republic",8245,6445136
"2022-03-10 00:00:00",Denmark,13820,4768793
"2022-03-10 00:00:00","Dominican Republic",66,5870014
"2022-03-10 00:00:00",Ecuador,1451,13640319
"2022-03-10 00:00:00",Estonia,4306,836332
"2022-03-10 00:00:00",France,208974,53397012
"2022-03-10 00:00:00",Georgia,1243,1250641
"2022-03-10 00:00:00",Greece,21260,7560823
"2022-03-10 00:00:00",Hungary,0,6178638
"2022-03-10 00:00:00",India,14660,807510151
"2022-03-10 00:00:00",Indonesia,21311,149793531
"2022-03-10 00:00:00",Ireland,9125,4002009
"2022-03-10 00:00:00",Israel,5340,6131891
"2022-03-10 00:00:00",Italy,108460,46156742
"2022-03-10 00:00:00",Jamaica,45,661353
"2022-03-10 00:00:00",Japan,54332,100480811
"2022-03-10 00:00:00",Jordan,0,4412071
"2022-03-10 00:00:00","Lao People's Democratic Republic",413,4370563
"2022-03-10 00:00:00",Latvia,6535,1300508
"2022-03-10 00:00:00",Liechtenstein,174,26186
"2022-03-10 00:00:00",Lithuania,3290,1871333
"2022-03-10 00:00:00",Luxembourg,1010,0
"2022-03-10 00:00:00",Malaysia,61574,25791605
"2022-03-10 00:00:00",Maldives,204,371410
"2022-03-10 00:00:00",Malta,127,464457
"2022-03-10 00:00:00",Mexico,2233,79235679
"2022-03-10 00:00:00",Mongolia,376,2173448
"2022-03-10 00:00:00",Mozambique,3,11787508
"2022-03-10 00:00:00",Namibia,27,378399
"2022-03-10 00:00:00",Norway,5846,4026732
"2022-03-10 00:00:00",Pakistan,723,101881176
"2022-03-10 00:00:00",Panama,310,2964968
"2022-03-10 00:00:00",Peru,1071,25449913
"2022-03-10 00:00:00",Philippines,592,0
"2022-03-10 00:00:00",Qatar,125,0
"2022-03-10 00:00:00",Serbia,2230,3266852
"2022-03-10 00:00:00",Slovakia,9051,2540123
"2022-03-10 00:00:00",Slovenia,2225,1219005
