date,location,sumConfirmed,sumRecovered,symptoms
"2020-12-24 00:00:00","United Kingdom",64784,0,24.75
"2020-12-24 00:00:00","United States",404629,93395,23.15
"2020-12-25 00:00:00",Australia,29,8,26.69
"2020-12-25 00:00:00",Ireland,1296,0,26.81
"2020-12-25 00:00:00","United Kingdom",28838,0,22
"2020-12-25 00:00:00","United States",282207,16848,22.12
"2020-12-26 00:00:00",Australia,42,1,29.67
"2020-12-26 00:00:00",Ireland,735,0,31.81
"2020-12-26 00:00:00","United Kingdom",82220,0,25.77
"2020-12-26 00:00:00","United States",337058,105804,25.53
"2020-12-27 00:00:00",Australia,32,8,31.12
"2020-12-27 00:00:00",Ireland,765,0,35.86
"2020-12-27 00:00:00","New Zealand",3,0,36.62
"2020-12-27 00:00:00","United Kingdom",97040,0,29.51
"2020-12-27 00:00:00","United States",306300,53509,27.13
"2020-12-28 00:00:00",Australia,50,18,31.57
"2020-12-28 00:00:00",Ireland,1545,0,39.13
"2020-12-28 00:00:00","United Kingdom",92818,0,31.95
"2020-12-28 00:00:00","United States",339121,64871,28.11
"2020-12-29 00:00:00",Australia,26,14,31.36
"2020-12-29 00:00:00",Ireland,1720,0,40.47
"2020-12-29 00:00:00","New Zealand",4,0,38.13
"2020-12-29 00:00:00","United Kingdom",166180,0,29.96
"2020-12-29 00:00:00","United States",405603,91783,28.34
"2020-12-30 00:00:00",Australia,62,14,30.92
"2020-12-30 00:00:00",Ireland,1620,0,39.32
"2020-12-30 00:00:00","United Kingdom",144322,0,30.2
"2020-12-30 00:00:00","United States",461614,98902,28.1
"2020-12-31 00:00:00",Australia,55,10,28.2
"2020-12-31 00:00:00",Ireland,1753,0,35.28
"2020-12-31 00:00:00","New Zealand",3,0,32.9
"2020-12-31 00:00:00","United Kingdom",107892,0,26.54
"2020-12-31 00:00:00","United States",450404,105943,25.21
"2021-01-01 00:00:00",Australia,38,0,30.41
"2021-01-01 00:00:00",Ireland,3394,0,38.97
"2021-01-01 00:00:00","United Kingdom",64964,0,30.44
"2021-01-01 00:00:00","United States",405069,25605,26.22
"2021-01-02 00:00:00",Australia,77,15,30.77
"2021-01-02 00:00:00",Ireland,4961,0,41.57
"2021-01-02 00:00:00","United Kingdom",123308,0,29.51
"2021-01-02 00:00:00","United States",502603,136817,26.82
"2021-01-03 00:00:00",Australia,37,18,30.96
"2021-01-03 00:00:00",Ireland,6110,0,41.77
"2021-01-03 00:00:00","New Zealand",3,0,35.47
"2021-01-03 00:00:00","United Kingdom",112670,0,31.76
"2021-01-03 00:00:00","United States",411295,42418,26.9
"2021-01-04 00:00:00",Australia,42,6,31.25
"2021-01-04 00:00:00",Ireland,5325,0,43.61
"2021-01-04 00:00:00","United Kingdom",155944,0,28.26
"2021-01-04 00:00:00","United States",350203,73536,27
"2021-01-05 00:00:00",Australia,36,20,31.12
"2021-01-05 00:00:00",Ireland,7832,0,44.09
"2021-01-05 00:00:00","New Zealand",2,0,36.46
"2021-01-05 00:00:00","United Kingdom",133274,0,28.98
"2021-01-05 00:00:00","United States",459008,72874,27.36
"2021-01-06 00:00:00",Australia,30,24,30.44
"2021-01-06 00:00:00",Ireland,6503,0,38.51
"2021-01-06 00:00:00","United Kingdom",117568,0,29.74
"2021-01-06 00:00:00","United States",502738,96135,25.13
"2021-01-07 00:00:00",Australia,22,14,29.12
"2021-01-07 00:00:00",Ireland,8227,0,36.14
"2021-01-07 00:00:00","New Zealand",18,0,34.36
"2021-01-07 00:00:00","United Kingdom",106374,0,28.63
"2021-01-07 00:00:00","United States",534809,103692,25.41
"2021-01-08 00:00:00",Australia,48,14,29.59
"2021-01-08 00:00:00",Ireland,4843,0,35.17
"2021-01-08 00:00:00","United Kingdom",96210,0,27.25
"2021-01-08 00:00:00","United States",582175,65479,24.71
"2021-01-09 00:00:00",Australia,23,11,29.17
"2021-01-09 00:00:00",Ireland,6886,0,35.98
"2021-01-09 00:00:00","United Kingdom",80070,0,29.09
"2021-01-09 00:00:00","United States",518837,102988,24.97
"2021-01-10 00:00:00",Australia,26,10,30.89
"2021-01-10 00:00:00",Ireland,4926,0,36.27
"2021-01-10 00:00:00","New Zealand",9,0,35.37
"2021-01-10 00:00:00","United Kingdom",74348,0,30.64
"2021-01-10 00:00:00","United States",447108,42101,24.71
"2021-01-11 00:00:00",Australia,38,20,30.22
"2021-01-11 00:00:00",Ireland,3052,0,35.04
"2021-01-11 00:00:00","New Zealand",6,0,36.03
"2021-01-11 00:00:00","United Kingdom",117184,0,29.28
"2021-01-11 00:00:00","United States",395803,74001,25.03
"2021-01-12 00:00:00",Australia,40,12,29.68
"2021-01-12 00:00:00",Ireland,3553,0,34.47
"2021-01-12 00:00:00","United Kingdom",101294,0,29.06
"2021-01-12 00:00:00","United States",432417,79097,25.29
"2021-01-13 00:00:00",Australia,32,44,28.6
"2021-01-13 00:00:00",Ireland,3913,0,33.57
"2021-01-13 00:00:00","New Zealand",8,0,32.99
"2021-01-13 00:00:00","United Kingdom",93018,0,28.31
"2021-01-13 00:00:00","United States",446013,89360,24.93
"2021-01-14 00:00:00",Australia,18,16,27.48
"2021-01-14 00:00:00",Ireland,3491,0,32.58
"2021-01-14 00:00:00","United Kingdom",86946,0,25.09
"2021-01-14 00:00:00","United States",443125,113983,24.95
"2021-01-15 00:00:00",Australia,22,22,27.05
"2021-01-15 00:00:00",Ireland,3232,0,31.02
"2021-01-15 00:00:00","New Zealand",6,0,31.15
"2021-01-15 00:00:00","United Kingdom",82902,0,26.61
"2021-01-15 00:00:00","United States",480578,57531,23.85
"2021-01-16 00:00:00",Australia,40,36,27.98
"2021-01-16 00:00:00",Ireland,2946,0,31.79
"2021-01-16 00:00:00","United Kingdom",62498,0,28.37
"2021-01-16 00:00:00","United States",425479,75624,24.21
"2021-01-17 00:00:00",Australia,38,32,28.92
"2021-01-17 00:00:00",Ireland,2117,0,32.24
"2021-01-17 00:00:00","New Zealand",2,0,34.37
"2021-01-17 00:00:00","United Kingdom",59184,0,28.47
"2021-01-17 00:00:00","United States",365283,39159,24.7
"2021-01-18 00:00:00",Australia,26,10,28.66
"2021-01-18 00:00:00",Ireland,1996,0,32.1
"2021-01-18 00:00:00","New Zealand",2,0,34.22
"2021-01-18 00:00:00","United Kingdom",91916,0,28.95
"2021-01-18 00:00:00","United States",298125,73417,24.94
"2021-01-19 00:00:00",Australia,20,14,28.25
"2021-01-19 00:00:00",Ireland,2485,0,31.98
"2021-01-19 00:00:00","United Kingdom",81052,0,29.19
"2021-01-19 00:00:00","United States",292891,64021,24.71
"2021-01-20 00:00:00",Australia,21,26,28.07
"2021-01-20 00:00:00",Ireland,2598,0,29.56
"2021-01-20 00:00:00","New Zealand",4,0,32.21
"2021-01-20 00:00:00","United Kingdom",71972,0,28.47
"2021-01-20 00:00:00","United States",372226,114492,23.33
"2021-01-21 00:00:00",Australia,20,26,27.35
"2021-01-21 00:00:00",Ireland,2357,0,29.06
"2021-01-21 00:00:00","United Kingdom",65004,0,28.2
"2021-01-21 00:00:00","United States",368808,69248,24.35
"2021-01-22 00:00:00",Australia,13,10,27.46
"2021-01-22 00:00:00",Ireland,1905,0,29.07
"2021-01-22 00:00:00","New Zealand",3,0,31.26
"2021-01-22 00:00:00","United Kingdom",60660,0,27.29
"2021-01-22 00:00:00","United States",375975,100223,23.1
"2021-01-23 00:00:00",Australia,13,26,32.54
"2021-01-23 00:00:00",Ireland,1370,0,29.81
"2021-01-23 00:00:00","United Kingdom",44690,0,29.31
"2021-01-23 00:00:00","United States",336033,66594,23.38
"2021-01-24 00:00:00",Australia,11,22,42.34
"2021-01-24 00:00:00",Ireland,1369,0,31.32
"2021-01-24 00:00:00","New Zealand",6,0,33.93
"2021-01-24 00:00:00","United Kingdom",35108,0,29.48
"2021-01-24 00:00:00","United States",282683,37478,23.78
"2021-01-25 00:00:00",Australia,22,30,29.23
"2021-01-25 00:00:00",Ireland,928,0,29.84
"2021-01-25 00:00:00","New Zealand",2,0,35.14
"2021-01-25 00:00:00","United Kingdom",61474,0,28.36
"2021-01-25 00:00:00","United States",263400,60710,24.24
"2021-01-26 00:00:00",Australia,7,8,28.11
"2021-01-26 00:00:00",Ireland,1331,0,30.59
"2021-01-26 00:00:00","New Zealand",1,0,34.49
"2021-01-26 00:00:00","United Kingdom",55460,0,29.98
"2021-01-26 00:00:00","United States",289702,68998,24.46
"2021-01-27 00:00:00",Australia,13,34,28.37
"2021-01-27 00:00:00",Ireland,1463,0,28.8
"2021-01-27 00:00:00","New Zealand",6,0,32.63
"2021-01-27 00:00:00","United Kingdom",52606,0,28.49
"2021-01-27 00:00:00","United States",306849,95276,24.2
"2021-01-28 00:00:00",Australia,16,26,27.6
"2021-01-28 00:00:00",Ireland,1247,0,28.26
"2021-01-28 00:00:00","New Zealand",5,0,31.37
"2021-01-28 00:00:00","United Kingdom",49546,0,28.42
"2021-01-28 00:00:00","United States",307700,118731,23.63
"2021-01-29 00:00:00",Australia,12,4,28.15
"2021-01-29 00:00:00",Ireland,1411,0,26.49
"2021-01-29 00:00:00","New Zealand",2,0,31
"2021-01-29 00:00:00","United Kingdom",44866,0,26.38
"2021-01-29 00:00:00","United States",325930,58469,22.7
"2021-01-30 00:00:00",Australia,12,18,28.04
"2021-01-30 00:00:00",Ireland,1244,0,27.15
"2021-01-30 00:00:00","New Zealand",0,0,30.87
"2021-01-30 00:00:00","United Kingdom",34334,0,26.86
"2021-01-30 00:00:00","United States",280723,79884,23.19
"2021-01-31 00:00:00",Australia,9,30,28.73
"2021-01-31 00:00:00",Ireland,1006,0,27.95
"2021-01-31 00:00:00","New Zealand",0,0,33.64
"2021-01-31 00:00:00","United Kingdom",31566,0,31.76
"2021-01-31 00:00:00","United States",227113,37215,22.84
"2021-02-01 00:00:00",Australia,16,8,29.4
"2021-02-01 00:00:00",Ireland,871,0,29.41
"2021-02-01 00:00:00","New Zealand",1,0,34.39
"2021-02-01 00:00:00","United Kingdom",45944,0,29.19
"2021-02-01 00:00:00","United States",245619,54498,23.07
"2021-02-02 00:00:00",Australia,12,12,29.87
"2021-02-02 00:00:00",Ireland,1006,0,28.49
"2021-02-02 00:00:00","New Zealand",4,0,33.79
"2021-02-02 00:00:00","United Kingdom",40532,0,29.17
"2021-02-02 00:00:00","United States",235943,54425,23.69
"2021-02-03 00:00:00",Australia,12,4,30.77
"2021-02-03 00:00:00",Ireland,1314,0,27.39
"2021-02-03 00:00:00","New Zealand",3,0,33.16
"2021-02-03 00:00:00","United Kingdom",39828,0,28.51
"2021-02-03 00:00:00","United States",224557,84617,23.75
"2021-02-04 00:00:00",Australia,18,14,29.8
"2021-02-04 00:00:00",Ireland,1019,0,27.86
"2021-02-04 00:00:00","New Zealand",4,0,31.64
"2021-02-04 00:00:00","United Kingdom",36986,0,27.64
"2021-02-04 00:00:00","United States",246102,128973,23.64
"2021-02-05 00:00:00",Australia,10,2,29.31
"2021-02-05 00:00:00",Ireland,785,0,25.93
"2021-02-05 00:00:00","New Zealand",2,0,31.6
"2021-02-05 00:00:00","United Kingdom",32616,0,25.82
"2021-02-05 00:00:00","United States",250238,55246,22.43
"2021-02-06 00:00:00",Australia,11,6,29.71
"2021-02-06 00:00:00",Ireland,1020,0,26.94
"2021-02-06 00:00:00","United Kingdom",24640,0,26.26
"2021-02-06 00:00:00","United States",217755,75551,22.78
"2021-02-07 00:00:00",Australia,6,4,31.45
"2021-02-07 00:00:00",Ireland,829,0,27.47
"2021-02-07 00:00:00","United Kingdom",23328,0,27.06
"2021-02-07 00:00:00","United States",182362,33952,21.67
"2021-02-08 00:00:00",Australia,14,10,32.84
"2021-02-08 00:00:00",Ireland,543,0,27.23
"2021-02-08 00:00:00","New Zealand",1,0,35.19
"2021-02-08 00:00:00","United Kingdom",32388,0,27.57
"2021-02-08 00:00:00","United States",156072,30065,23.22
"2021-02-09 00:00:00",Australia,5,16,32.82
"2021-02-09 00:00:00",Ireland,999,0,27.3
"2021-02-09 00:00:00","United Kingdom",28450,0,27.28
"2021-02-09 00:00:00","United States",182210,71902,23.48
"2021-02-10 00:00:00",Australia,22,14,32.47
"2021-02-10 00:00:00",Ireland,862,0,26.84
"2021-02-10 00:00:00","United Kingdom",27798,0,27.85
"2021-02-10 00:00:00","United States",189160,112275,23.12
"2021-02-11 00:00:00",Australia,16,6,30.71
"2021-02-11 00:00:00",Ireland,919,0,25.89
"2021-02-11 00:00:00","New Zealand",1,0,32.85
"2021-02-11 00:00:00","United Kingdom",26278,0,26.77
"2021-02-11 00:00:00","United States",197169,71852,22.57
"2021-02-12 00:00:00",Australia,14,8,30.81
"2021-02-12 00:00:00",Ireland,1076,0,24.7
"2021-02-12 00:00:00","New Zealand",4,0,32.26
"2021-02-12 00:00:00","United Kingdom",25146,0,25.69
"2021-02-12 00:00:00","United States",194101,54372,21.42
"2021-02-13 00:00:00",Australia,11,8,31.12
"2021-02-13 00:00:00",Ireland,786,0,25.53
"2021-02-13 00:00:00","United Kingdom",18070,0,26.75
"2021-02-13 00:00:00","United States",171288,60173,21.57
"2021-02-14 00:00:00",Australia,12,8,33.06
"2021-02-14 00:00:00",Ireland,820,0,25.13
"2021-02-14 00:00:00","New Zealand",5,0,35.98
"2021-02-14 00:00:00","United Kingdom",17988,0,27.12
"2021-02-14 00:00:00","United States",134784,29023,20.75
"2021-02-15 00:00:00",Australia,4,12,34.43
"2021-02-15 00:00:00",Ireland,711,0,27
"2021-02-15 00:00:00","New Zealand",1,0,37.54
"2021-02-15 00:00:00","United Kingdom",29470,0,28.61
"2021-02-15 00:00:00","United States",110575,44339,21.99
"2021-02-16 00:00:00",Australia,10,4,34.13
"2021-02-16 00:00:00",Ireland,638,0,28.16
"2021-02-16 00:00:00","New Zealand",2,0,36.72
"2021-02-16 00:00:00","United Kingdom",25882,0,29.1
"2021-02-16 00:00:00","United States",110786,44632,22.31
"2021-02-17 00:00:00",Australia,12,10,34.13
"2021-02-17 00:00:00",Ireland,896,0,27.85
"2021-02-17 00:00:00","New Zealand",5,0,37
"2021-02-17 00:00:00","United Kingdom",23884,0,29.03
"2021-02-17 00:00:00","United States",127649,53609,22.46
"2021-02-18 00:00:00",Australia,2,2,32.52
"2021-02-18 00:00:00",Ireland,753,0,26.93
"2021-02-18 00:00:00","New Zealand",4,0,34.69
"2021-02-18 00:00:00","United Kingdom",23588,0,28.53
"2021-02-18 00:00:00","United States",130854,69806,22.32
"2021-02-19 00:00:00",Australia,11,7,32.23
"2021-02-19 00:00:00",Ireland,978,0,26.04
"2021-02-19 00:00:00","New Zealand",7,0,36.15
"2021-02-19 00:00:00","United Kingdom",21456,0,26.84
"2021-02-19 00:00:00","United States",143868,32355,21.54
"2021-02-20 00:00:00",Australia,4,10,32.83
"2021-02-20 00:00:00",Ireland,679,0,26.34
"2021-02-20 00:00:00","New Zealand",2,0,36.16
"2021-02-20 00:00:00","United Kingdom",16626,0,27.36
"2021-02-20 00:00:00","United States",135641,65751,21.92
"2021-02-21 00:00:00",Australia,12,8,34.84
"2021-02-21 00:00:00",Ireland,686,0,25.74
"2021-02-21 00:00:00","New Zealand",1,0,37.67
"2021-02-21 00:00:00","United Kingdom",16194,0,28.02
"2021-02-21 00:00:00","United States",110685,20284,22.38
"2021-02-22 00:00:00",Australia,8,0,35.33
"2021-02-22 00:00:00",Ireland,557,0,26.36
"2021-02-22 00:00:00","New Zealand",5,0,37.66
"2021-02-22 00:00:00","United Kingdom",23312,0,27.05
"2021-02-22 00:00:00","United States",105228,29043,23.16
"2021-02-23 00:00:00",Australia,14,8,34.86
"2021-02-23 00:00:00",Ireland,570,0,27.14
"2021-02-23 00:00:00","New Zealand",7,0,39.69
"2021-02-23 00:00:00","United Kingdom",19526,0,27.27
"2021-02-23 00:00:00","United States",136895,50505,23.04
"2021-02-24 00:00:00",Australia,4,12,34.68
"2021-02-24 00:00:00",Ireland,608,0,27.22
"2021-02-24 00:00:00","New Zealand",2,0,37.75
"2021-02-24 00:00:00","United Kingdom",17692,0,28.07
"2021-02-24 00:00:00","United States",141684,65086,22.55
"2021-02-25 00:00:00",Australia,16,12,33.56
"2021-02-25 00:00:00",Ireland,773,0,25.56
"2021-02-25 00:00:00","New Zealand",2,0,34.32
"2021-02-25 00:00:00","United Kingdom",16050,0,25.34
"2021-02-25 00:00:00","United States",142907,56902,22.21
"2021-02-26 00:00:00",Australia,22,4,32.94
"2021-02-26 00:00:00",Ireland,729,0,24.31
"2021-02-26 00:00:00","New Zealand",1,0,34.2
"2021-02-26 00:00:00","United Kingdom",13566,0,24.88
"2021-02-26 00:00:00","United States",144267,31815,21.01
"2021-02-27 00:00:00",Australia,14,4,33.36
"2021-02-27 00:00:00",Ireland,972,0,25.21
"2021-02-27 00:00:00","New Zealand",4,0,36.26
"2021-02-27 00:00:00","United Kingdom",9898,0,24.84
"2021-02-27 00:00:00","United States",135396,54655,21.23
"2021-02-28 00:00:00",Australia,10,4,35.5
"2021-02-28 00:00:00",Ireland,321,0,24.79
"2021-02-28 00:00:00","New Zealand",3,0,41.65
"2021-02-28 00:00:00","United Kingdom",9746,0,25.78
"2021-02-28 00:00:00","United States",102302,19730,21.25
"2021-03-01 00:00:00",Australia,16,14,35.49
"2021-03-01 00:00:00",Ireland,357,0,25.03
"2021-03-01 00:00:00","New Zealand",4,0,40.47
"2021-03-01 00:00:00","United Kingdom",14384,0,26.92
"2021-03-01 00:00:00","United States",96406,29017,21.7
"2021-03-02 00:00:00",Australia,17,10,35.85
"2021-03-02 00:00:00",Ireland,559,0,26.25
"2021-03-02 00:00:00","New Zealand",1,0,38.89
"2021-03-02 00:00:00","United Kingdom",13838,0,26.76
"2021-03-02 00:00:00","United States",105666,31472,22.21
"2021-03-03 00:00:00",Australia,20,8,36.13
"2021-03-03 00:00:00",Ireland,460,0,27.31
"2021-03-03 00:00:00","New Zealand",6,0,37.45
"2021-03-03 00:00:00","United Kingdom",12344,0,26.16
"2021-03-03 00:00:00","United States",128111,31567,22.24
"2021-03-04 00:00:00",Australia,17,4,34.16
"2021-03-04 00:00:00",Ireland,520,0,29.6
"2021-03-04 00:00:00","New Zealand",0,0,32.62
"2021-03-04 00:00:00","United Kingdom",11874,0,26.02
"2021-03-04 00:00:00","United States",126815,45579,21.94
"2021-03-05 00:00:00",Australia,31,9,34.07
"2021-03-05 00:00:00",Ireland,530,0,25.35
"2021-03-05 00:00:00","New Zealand",9,0,34.57
"2021-03-05 00:00:00","United Kingdom",10934,0,25.28
"2021-03-05 00:00:00","United States",128804,26574,20.94
"2021-03-06 00:00:00",Australia,19,4,34.66
"2021-03-06 00:00:00",Ireland,520,0,26.44
"2021-03-06 00:00:00","New Zealand",1,0,34.7
"2021-03-06 00:00:00","United Kingdom",9256,0,26.01
"2021-03-06 00:00:00","United States",113586,30089,21.2
"2021-03-07 00:00:00",Australia,14,2,35.89
"2021-03-07 00:00:00",Ireland,432,0,26.53
"2021-03-07 00:00:00","New Zealand",7,0,39.26
"2021-03-07 00:00:00","United Kingdom",8820,0,27.29
"2021-03-07 00:00:00","United States",81793,21687,21.66
"2021-03-08 00:00:00",Australia,18,2,36.83
"2021-03-08 00:00:00",Ireland,306,0,25.02
"2021-03-08 00:00:00","New Zealand",3,0,37.58
"2021-03-08 00:00:00","United Kingdom",13780,0,26.28
"2021-03-08 00:00:00","United States",40960,0,22.27
"2021-03-09 00:00:00",Australia,30,18,37.31
"2021-03-09 00:00:00",Ireland,631,0,26.7
"2021-03-09 00:00:00","United Kingdom",12976,0,26.89
"2021-03-09 00:00:00","United States",50654,0,22.5
"2021-03-10 00:00:00",Australia,28,10,36.17
"2021-03-10 00:00:00",Ireland,591,0,26.54
"2021-03-10 00:00:00","United Kingdom",12502,0,26.71
"2021-03-10 00:00:00","United States",58002,0,22.19
"2021-03-11 00:00:00",Australia,30,18,34.82
"2021-03-11 00:00:00",Ireland,641,0,25.45
"2021-03-11 00:00:00","United Kingdom",11866,0,25.74
"2021-03-11 00:00:00","United States",56215,0,21.89
"2021-03-12 00:00:00",Australia,24,8,33.84
"2021-03-12 00:00:00",Ireland,538,0,24.55
"2021-03-12 00:00:00","New Zealand",3,0,33.42
"2021-03-12 00:00:00","United Kingdom",11432,0,24.18
"2021-03-12 00:00:00","United States",60393,0,20.65
"2021-03-13 00:00:00",Australia,21,6,33.44
"2021-03-13 00:00:00",Ireland,383,0,24.38
"2021-03-13 00:00:00","United Kingdom",8758,0,25.72
"2021-03-13 00:00:00","United States",48525,0,20.79
"2021-03-14 00:00:00",Australia,10,10,35.47
"2021-03-14 00:00:00",Ireland,575,0,25.34
"2021-03-14 00:00:00","United Kingdom",8850,0,26.41
"2021-03-14 00:00:00","United States",43663,0,20.55
"2021-03-15 00:00:00",Australia,27,0,37.77
"2021-03-15 00:00:00",Ireland,347,0,27.39
"2021-03-15 00:00:00","New Zealand",1,0,37.05
"2021-03-15 00:00:00","United Kingdom",13396,0,29.48
"2021-03-15 00:00:00","United States",41040,0,21.68
"2021-03-16 00:00:00",Australia,14,2,37.42
"2021-03-16 00:00:00",Ireland,552,0,24.58
"2021-03-16 00:00:00","United Kingdom",11698,0,29.56
"2021-03-16 00:00:00","United States",49536,0,22.25
"2021-03-17 00:00:00",Australia,33,4,36.08
"2021-03-17 00:00:00",Ireland,581,0,25.18
"2021-03-17 00:00:00","United Kingdom",11952,0,28.69
"2021-03-17 00:00:00","United States",56722,0,21.49
"2021-03-18 00:00:00",Australia,26,4,35.34
"2021-03-18 00:00:00",Ireland,510,0,27.17
"2021-03-18 00:00:00","United Kingdom",11246,0,29.31
"2021-03-18 00:00:00","United States",59006,0,21.73
"2021-03-19 00:00:00",Australia,34,4,34.87
"2021-03-19 00:00:00",Ireland,525,0,25.16
"2021-03-19 00:00:00","New Zealand",6,0,34.53
"2021-03-19 00:00:00","United Kingdom",10352,0,27.69
"2021-03-19 00:00:00","United States",58516,0,20.57
"2021-03-20 00:00:00",Australia,18,4,33.82
"2021-03-20 00:00:00",Ireland,768,0,28.27
"2021-03-20 00:00:00","United Kingdom",8492,0,29.59
"2021-03-20 00:00:00","United States",54938,0,21
"2021-03-21 00:00:00",Australia,8,8,35.82
"2021-03-21 00:00:00",Ireland,520,0,28.53
"2021-03-21 00:00:00","United Kingdom",10776,0,30.14
"2021-03-21 00:00:00","United States",41533,0,21.51
"2021-03-22 00:00:00",Australia,20,4,36.37
"2021-03-22 00:00:00",Ireland,365,0,30.54
"2021-03-22 00:00:00","New Zealand",7,0,38.92
"2021-03-22 00:00:00","United Kingdom",12916,0,32.2
"2021-03-22 00:00:00","United States",45940,0,22.39
"2021-03-23 00:00:00",Australia,12,12,37.08
"2021-03-23 00:00:00",Ireland,680,0,29.71
"2021-03-23 00:00:00","New Zealand",3,0,39.22
"2021-03-23 00:00:00","United Kingdom",10962,0,31.94
"2021-03-23 00:00:00","United States",55559,0,22.86
"2021-03-24 00:00:00",Australia,19,10,37.06
"2021-03-24 00:00:00",Ireland,594,0,28.69
"2021-03-24 00:00:00","United Kingdom",12448,0,30.13
"2021-03-24 00:00:00","United States",63708,0,22.8
"2021-03-25 00:00:00",Australia,18,12,35.97
"2021-03-25 00:00:00",Ireland,569,0,29.32
"2021-03-25 00:00:00","New Zealand",3,0,37.03
"2021-03-25 00:00:00","United Kingdom",11232,0,29.81
"2021-03-25 00:00:00","United States",62210,0,22.4
"2021-03-26 00:00:00",Australia,23,12,35.36
"2021-03-26 00:00:00",Ireland,610,0,36.01
